id,league,season,name,team,position,blocker,glove,passing,pokeCheck,positioning,rebound,recovery,puckhandling,lowShots,reflexes,skating,aggression,mentalToughness,determination,teamPlayer,leadership,goalieStamina,professionalism,appliedTPE,pos
1965,1,74,Nelly Celly,MET,G,12,14,10,10,12,10,12,11,12,12,10,8,9,15,15,15,11,15,249,Goalie
1973,1,74,Yves D'Odeur,GFG,G,11,13,7,9,15,15,13,7,14,9,7,8,15,15,15,15,11,15,347,Goalie
2045,1,74,Luke fromm,DET,G,16,15,5,9,10,10,9,5,5,10,5,8,9,15,15,15,9,15,206,Goalie
2073,1,74,Dako Nanokov,KEL,G,10,10,5,5,13,13,13,5,9,13,5,8,10,15,15,15,11,15,183,Goalie
2113,1,74,Sea Jebus,KEL,G,13,13,12,12,13,13,13,12,13,13,12,8,14,15,15,15,14,15,414,Goalie
2116,1,74,Tummy Hurts,NL,G,14,14,7,6,15,15,15,8,14,15,7,8,10,15,15,15,11,15,425,Goalie
2217,1,74,Song Ju-gong,QCC,G,11,11,6,5,13,12,12,5,13,14,6,8,14,15,15,15,13,15,272,Goalie
2236,1,74,Tanner Pitts,COL,G,13,13,8,9,15,13,13,7,15,13,9,8,12,15,15,15,12,15,350,Goalie
2241,1,74,Five-Hole Sieve,KEL,G,13,13,5,5,15,13,14,7,13,15,5,8,15,15,15,15,15,15,425,Goalie
2266,1,74,Karter Mendenhall,YUM,G,12,14,9,9,10,10,11,9,11,12,9,8,11,15,15,15,12,15,213,Goalie
2308,1,74,Joulu Kuusi,VAN,G,11,12,8,8,11,10,10,10,12,11,10,7,9,15,15,15,11,15,170,Goalie
2354,1,74,Det EBUG,DET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
2410,1,74,Just Perfection,NBB,G,12,12,5,9,14,12,11,7,14,11,10,8,14,15,15,15,11,15,280,Goalie
2423,1,74,Ben Harrison,NL,G,11,12,9,10,13,11,14,9,13,15,10,8,11,15,15,15,13,15,311,Goalie
2479,1,74,Herman Stahl,STL,G,12,12,10,7,12,11,13,8,11,11,5,8,13,15,15,15,12,15,225,Goalie
2498,1,74,Charlie van Keyzer,STL,G,10,13,8,8,14,9,8,7,11,14,6,8,9,15,15,15,9,15,186,Goalie
2540,1,74,Lukas Konecny,QCC,G,11,13,6,7,13,10,13,6,13,14,6,8,10,15,15,15,7,15,220,Goalie
2560,1,74,Meo Vanbiesbrouck,ANC,G,13,13,8,8,14,14,14,8,13,14,8,8,13,15,15,15,11,15,348,Goalie
2664,1,74,Stan Free,CAR,G,9,11,9,5,11,13,13,5,11,11,5,7,11,15,15,15,9,15,162,Goalie
2666,1,74,Denebor Milasch,CAR,G,13,14,9,9,13,14,14,9,14,12,9,8,12,15,15,15,12,15,348,Goalie
2865,1,74,Cameron Kalashnikov,NBB,G,11,12,5,9,13,12,13,5,12,13,10,8,12,15,15,15,11,15,241,Goalie
2871,1,74,Masked Stanger,VAN,G,11,11,5,9,13,13,13,7,12,12,9,8,13,15,15,15,13,15,254,Goalie
2878,1,74,Henri Losanov,REG,G,10,12,7,7,14,13,13,7,13,9,9,8,14,15,15,15,11,15,259,Goalie
2879,1,74,Roman Cechmanek II,REG,G,11,11,9,9,13,13,13,9,11,10,11,8,12,15,15,15,12,15,237,Goalie
2884,1,74,Shotty McStopper,MET,G,12,13,9,8,13,12,12,9,12,13,10,8,8,15,15,15,11,15,239,Goalie
68,1,75,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,75,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
627,1,75,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
660,1,75,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
731,1,75,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,75,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
772,1,75,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
876,1,75,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,16,11,15,246,Goalie
955,1,75,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
956,1,75,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
958,1,75,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1142,1,75,Cal St. Karsikz,VAN,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1186,1,75,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1221,1,75,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
1246,1,75,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1254,1,75,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1300,1,75,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1313,1,75,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,75,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
1526,1,75,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
1535,1,75,André Santiago,REG,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1553,1,75,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1560,1,75,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1798,1,75,Jim Wen,YUM,G,13,14,9,10,15,13,13,9,14,16,9,8,12,15,15,15,13,15,424,Goalie
1822,1,75,Bandit Heeler,GFG,G,12,12,10,11,14,13,13,10,13,14,10,8,13,15,15,15,12,15,343,Goalie
1852,1,75,Thorn Brown,NBB,G,9,9,6,7,11,9,11,8,11,15,9,8,12,15,15,15,12,15,189,Goalie
1907,1,75,Launchpad McQuack,NL,G,12,12,6,11,15,14,14,6,12,14,5,8,10,15,15,15,13,15,336,Goalie
1945,1,75,Lee Harrison ,GFG,G,13,13,6,8,15,11,11,9,11,11,5,8,11,15,15,15,11,15,233,Goalie
2045,1,75,Luke fromm,DET,G,16,15,5,9,10,10,9,5,5,10,5,8,9,15,15,15,9,15,206,Goalie
2073,1,75,Dako Nanokov,KEL,G,10,10,5,5,13,13,13,5,9,13,5,8,10,15,15,15,11,15,183,Goalie
2113,1,75,Sea Jebus,KEL,G,13,13,12,12,13,13,13,12,13,13,12,8,14,15,15,15,14,15,414,Goalie
2116,1,75,Tummy Hurts,NL,G,14,14,7,6,15,15,15,8,14,15,7,8,10,15,15,15,11,15,425,Goalie
2217,1,75,Song Ju-gong,QCC,G,12,12,6,5,14,13,13,5,13,15,6,8,15,15,15,15,13,15,349,Goalie
2236,1,75,Tanner Pitts,COL,G,14,14,7,9,15,14,14,6,15,14,9,7,12,15,15,15,12,15,422,Goalie
2241,1,75,Five-Hole Sieve,KEL,G,13,13,5,5,15,13,14,7,13,15,5,8,15,15,15,15,15,15,425,Goalie
2266,1,75,Karter Mendenhall,YUM,G,13,14,9,9,13,14,13,9,14,13,9,8,12,15,15,15,13,15,349,Goalie
2267,1,75,Anastasia Soderstrom,DET,G,13,13,7,7,13,13,13,7,13,13,7,8,11,15,15,15,11,15,264,Goalie
2308,1,75,Joulu Kuusi,VAN,G,13,14,10,9,13,11,11,11,14,12,11,8,11,15,15,15,12,15,303,Goalie
2354,1,75,Det EBUG,DET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
2376,1,75,Peter Parker,GFG,G,12,12,7,7,13,13,12,7,13,14,6,8,10,15,15,15,10,15,244,Goalie
2379,1,75,Stun Gun,ANC,G,14,14,9,7,15,14,15,8,13,15,9,8,12,15,15,15,12,15,425,Goalie
2410,1,75,Just Perfection,NBB,G,12,12,5,9,14,12,12,7,15,13,10,8,14,15,15,15,12,15,327,Goalie
2423,1,75,Ben Harrison,NL,G,12,13,9,11,13,12,14,10,13,15,12,8,11,15,15,15,13,15,358,Goalie
2479,1,75,Herman Stahl,COL,G,13,13,11,11,13,13,13,11,13,13,10,8,13,15,15,15,12,15,339,Goalie
2498,1,75,Charlie van Keyzer,STL,G,10,13,8,8,14,9,8,7,11,14,6,8,9,15,15,15,9,15,186,Goalie
2540,1,75,Lukas Konecny,QCC,G,13,14,6,7,15,11,13,6,13,15,6,8,10,15,15,15,9,15,305,Goalie
2560,1,75,Meo Vanbiesbrouck,ANC,G,13,14,8,8,15,15,15,8,13,15,8,8,13,15,15,15,11,15,423,Goalie
2626,1,75,Kris,STL,G,13,11,9,9,13,11,10,9,13,9,10,8,11,15,15,15,11,15,206,Goalie
2664,1,75,Stan Free,CAR,G,10,12,10,6,12,13,13,6,12,12,6,8,12,15,15,15,10,15,220,Goalie
2666,1,75,Denebor Milasch,CAR,G,13,14,10,11,13,14,14,10,14,13,9,8,14,15,15,15,14,15,422,Goalie
2733,1,75,Timo Leppanen,MET,G,11,12,11,10,11,10,10,11,11,10,11,8,10,15,15,15,13,15,207,Goalie
2871,1,75,Masked Stanger,VAN,G,13,13,6,9,15,13,13,8,13,13,9,8,14,15,15,15,13,15,350,Goalie
2878,1,75,Henri Losanov,REG,G,10,12,8,8,15,14,14,8,14,10,10,8,15,15,15,15,11,15,350,Goalie
2879,1,75,Roman Cechmanek II,REG,G,13,13,9,11,14,13,13,9,12,13,12,8,13,15,15,15,13,15,347,Goalie
2884,1,75,Shotty McStopper,MET,G,13,13,11,11,13,13,13,11,13,14,10,8,10,15,15,15,11,15,325,Goalie
68,1,76,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,76,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
627,1,76,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
660,1,76,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
731,1,76,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,76,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
772,1,76,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
876,1,76,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,16,11,15,246,Goalie
955,1,76,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
956,1,76,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
958,1,76,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,76,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1221,1,76,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
1246,1,76,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1254,1,76,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1300,1,76,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1313,1,76,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,76,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
1526,1,76,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
1535,1,76,André Santiago,REG,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1553,1,76,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1560,1,76,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1907,1,76,Launchpad McQuack,NL,G,12,12,6,11,15,14,14,6,12,14,5,8,10,15,15,15,13,15,336,Goalie
1945,1,76,Lee Harrison ,GFG,G,13,13,6,8,15,13,13,10,13,11,5,8,11,15,15,15,11,15,286,Goalie
2034,1,76,Josh Pyrate,VAN,G,10,12,8,8,9,10,11,7,11,14,9,8,7,15,15,15,11,15,165,Goalie
2045,1,76,Luke fromm,DET,G,16,15,5,9,10,10,9,5,5,10,5,8,9,15,15,15,9,15,206,Goalie
2217,1,76,Song Ju-gong,QCC,G,13,13,6,5,15,14,14,5,14,15,6,8,15,15,15,15,13,15,425,Goalie
2236,1,76,Tanner Pitts,OTT,G,14,14,7,8,15,14,14,6,15,14,8,7,11,15,15,15,11,15,402,Goalie
2266,1,76,Karter Mendenhall,YUM,G,15,14,9,9,15,14,13,9,15,13,9,8,12,15,15,15,13,15,424,Goalie
2267,1,76,Anastasia Soderstrom,DET,G,13,13,7,7,14,14,13,7,13,14,10,8,13,15,15,15,13,15,350,Goalie
2354,1,76,Det EBUG,DET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
2374,1,76,Tomas Suchanek,NBB,G,12,12,5,6,14,13,13,5,13,12,5,8,10,15,15,15,9,15,233,Goalie
2379,1,76,Stun Gun,ANC,G,14,14,9,7,15,14,15,8,13,15,9,8,12,15,15,15,12,15,425,Goalie
2410,1,76,Just Perfection,NBB,G,12,12,5,9,14,12,12,7,16,13,10,8,14,15,15,15,12,15,352,Goalie
2479,1,76,Herman Stahl,COL,G,13,13,13,12,13,13,13,13,13,13,11,8,14,15,15,15,13,15,407,Goalie
2560,1,76,Meo Vanbiesbrouck,SDT,G,13,14,8,8,15,15,15,8,13,15,8,8,13,15,15,15,11,15,423,Goalie
2636,1,76,Bishop Van Apeldoorn,OTT,G,11,10,10,9,13,13,12,9,10,13,8,8,11,15,15,15,10,15,212,Goalie
2663,1,76,Grant Berd,KEL,G,11,11,7,7,11,11,11,7,12,11,7,8,11,15,15,15,10,15,155,Goalie
2664,1,76,Stan Free,CAR,G,10,12,10,6,12,13,13,6,12,12,6,8,12,15,15,15,10,15,220,Goalie
2666,1,76,Denebor Milasch,CAR,G,13,14,7,9,13,15,14,9,14,15,7,8,15,15,15,15,13,15,439,Goalie
2733,1,76,Timo Leppanen,MET,G,12,12,11,11,12,11,11,11,11,11,11,8,11,15,15,15,13,15,248,Goalie
2757,1,76,Adam Joy,ANC,G,12,13,12,11,11,12,11,11,11,11,7,8,11,15,15,15,11,15,234,Goalie
2807,1,76,Yerik Akmetzhanov,QCC,G,11,11,5,5,13,13,13,5,11,13,5,8,10,15,15,15,11,15,203,Goalie
2821,1,76,Mr Plow,COL,G,12,13,10,9,13,13,12,9,13,14,8,8,11,15,15,15,12,15,290,Goalie
2871,1,76,Masked Stanger,VAN,G,13,13,6,9,15,15,15,8,13,13,9,8,15,15,15,15,13,15,425,Goalie
2878,1,76,Henri Losanov,REG,G,11,13,9,9,15,14,14,9,14,11,11,8,15,15,15,15,15,15,425,Goalie
2879,1,76,Roman Cechmanek II,REG,G,13,13,9,12,14,14,14,9,13,14,12,8,14,15,15,15,13,15,423,Goalie
2884,1,76,Shotty McStopper,MET,G,13,13,11,11,15,14,13,11,13,14,10,8,11,15,15,15,11,15,375,Goalie
3235,1,76,Elvar Gil-Galad,GFG,G,12,13,7,9,15,11,13,9,10,13,9,8,12,15,15,15,11,15,269,Goalie
3239,1,76,Doom Guy,KEL,G,12,11,10,11,11,11,10,11,11,11,10,8,11,15,15,15,12,15,209,Goalie
3242,1,76,Nicholas Scalice,NL,G,11,14,11,11,10,11,11,10,5,5,5,8,7,15,15,15,8,15,155,Goalie
3246,1,76,Peter WU,OTT,G,9,11,10,10,13,10,9,10,10,11,8,8,8,15,15,15,11,15,155,Goalie
3254,1,76,Josh Grygo,SDT,G,15,13,9,6,9,9,10,7,10,8,7,8,9,15,15,15,9,15,155,Goalie
3258,1,76,Dexter Harrison Jr.,YUM,G,9,8,9,7,15,12,12,9,12,12,11,8,9,15,15,15,10,15,215,Goalie
3264,1,76,Evil Kyle Murray ,STL,G,11,11,5,9,13,13,13,5,11,13,5,8,13,15,15,15,13,15,246,Goalie
68,1,77,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,77,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
627,1,77,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
660,1,77,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
731,1,77,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,77,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
772,1,77,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
876,1,77,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,16,11,15,246,Goalie
955,1,77,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
956,1,77,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
958,1,77,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,77,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1221,1,77,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
1246,1,77,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1254,1,77,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1300,1,77,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1313,1,77,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,77,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
1526,1,77,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
1535,1,77,André Santiago,REG,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1553,1,77,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1560,1,77,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1852,1,77,Thorn Brown,DET,G,9,9,6,7,11,9,11,8,11,15,9,8,12,15,15,15,12,15,189,Goalie
1907,1,77,Launchpad McQuack,NL,G,13,13,12,12,15,14,14,6,14,15,5,8,10,15,15,15,13,15,421,Goalie
1932,1,77,Jokull Magnusson,COL,G,9,10,5,5,13,13,13,5,9,12,5,8,9,15,15,15,10,15,160,Goalie
1945,1,77,Lee Harrison ,GFG,G,13,13,6,8,15,13,13,10,13,11,5,8,11,15,15,15,11,15,286,Goalie
2217,1,77,Song Ju-gong,QCC,G,13,13,6,5,15,14,14,5,14,15,6,8,15,15,15,15,13,15,425,Goalie
2267,1,77,Anastasia Soderstrom,DET,G,14,14,7,7,15,14,14,7,14,14,10,8,13,15,15,15,13,15,425,Goalie
2283,1,77,Vatali Yermakov,STL,G,9,9,5,8,5,5,14,5,9,14,8,8,10,15,15,15,12,15,155,Goalie
2354,1,77,Det EBUG,DET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
2374,1,77,Tomas Suchanek,NBB,G,13,13,5,9,14,14,13,5,13,13,5,8,10,15,15,15,11,15,287,Goalie
2479,1,77,Herman Stahl,COL,G,13,13,13,12,13,13,13,13,13,13,13,8,14,15,15,15,13,15,423,Goalie
2498,1,77,Charlie van Keyzer,QCC,G,10,13,8,8,14,9,8,7,11,14,6,8,9,15,15,15,9,15,186,Goalie
2626,1,77,Kris,MET,G,14,12,10,9,13,11,11,9,13,11,10,8,11,15,15,15,9,15,239,Goalie
2636,1,77,Bishop Van Apeldoorn,OTT,G,13,13,10,10,13,13,12,10,13,13,9,8,13,15,15,15,15,15,349,Goalie
2663,1,77,Grant Berd,REG,G,13,12,7,7,13,13,13,7,13,13,7,8,11,15,15,15,10,15,251,Goalie
2664,1,77,Stan Free,CAR,G,10,14,10,9,12,13,13,7,14,15,7,8,14,15,15,15,14,15,370,Goalie
2680,1,77,Gino Fortezza,KEL,G,12,13,7,7,13,9,14,5,12,14,5,8,9,15,15,15,13,15,254,Goalie
2733,1,77,Timo Leppanen,COL,G,12,12,12,11,12,11,12,11,11,12,12,8,11,15,15,15,13,15,280,Goalie
2757,1,77,Adam Joy,ANC,G,13,14,12,11,13,13,12,11,11,11,10,8,11,15,15,15,11,15,298,Goalie
2871,1,77,Masked Stanger,VAN,G,13,13,6,9,15,15,15,8,13,13,9,8,15,15,15,15,13,15,425,Goalie
2884,1,77,Shotty McStopper,MET,G,13,14,11,11,15,14,13,11,14,15,11,8,11,15,15,15,11,15,425,Goalie
2943,1,77,Mark Andrew Flower,DET,G,10,10,8,8,15,11,11,5,11,15,6,8,11,15,15,15,7,15,221,Goalie
2977,1,77,Sami Samsonov,NL,G,10,9,5,6,13,7,7,5,12,15,5,8,10,15,15,15,8,15,155,Goalie
2983,1,77,PeanutButter Zamboni,ANC,G,12,11,10,10,11,11,11,10,11,11,11,8,13,15,15,15,15,15,263,Goalie
3018,1,77,Mason remy,CAR,G,13,13,9,9,11,10,11,8,10,10,8,8,11,15,15,15,11,15,181,Goalie
3074,1,77,Wolfgang Puck,STL,G,11,15,5,5,10,11,11,7,9,12,5,8,6,15,15,15,6,15,155,Goalie
3077,1,77,Zsigmond Popovics,OTT,G,11,11,9,9,10,12,11,8,10,11,10,8,10,15,15,15,10,15,159,Goalie
3133,1,77,Walter Scheibli,SDT,G,11,12,8,10,14,12,12,8,11,14,7,8,10,15,15,15,12,15,254,Goalie
3235,1,77,Elvar Gil-Galad,GFG,G,13,14,8,10,15,11,14,9,11,14,9,8,12,15,15,15,13,15,350,Goalie
3239,1,77,Doom Guy,KEL,G,12,11,10,11,11,11,10,11,11,11,10,8,11,15,15,15,12,15,209,Goalie
3246,1,77,Peter WU,OTT,G,9,11,10,10,13,10,9,10,10,11,8,8,8,15,15,15,11,15,155,Goalie
3254,1,77,Josh Grygo,SDT,G,15,13,9,6,9,9,10,7,10,8,7,8,9,15,15,15,9,15,155,Goalie
3258,1,77,Dexter Harrison Jr.,YUM,G,13,13,5,5,15,13,15,7,13,14,5,8,10,15,15,15,11,15,328,Goalie
3264,1,77,Evil Kyle Murray ,STL,G,13,13,8,11,14,13,14,9,13,13,9,8,13,15,15,15,13,15,350,Goalie
3400,1,77,Nicholas Scalice,REG,G,11,13,9,11,12,10,11,12,10,10,11,8,10,15,15,15,10,15,205,Goalie
3407,1,77,Galton Woggins,VAN,G,13,13,7,10,13,13,13,5,10,12,6,8,11,15,15,15,12,15,249,Goalie
3411,1,77,Phemeia McLaughlin,YUM,G,10,11,5,5,14,11,12,5,10,12,7,8,12,15,15,15,11,15,191,Goalie
68,1,78,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,78,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
627,1,78,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
660,1,78,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
731,1,78,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,78,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
772,1,78,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
876,1,78,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,16,11,15,246,Goalie
955,1,78,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
956,1,78,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
958,1,78,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,78,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1254,1,78,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1300,1,78,Gumba Overdoo,TBW,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1313,1,78,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,78,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
1526,1,78,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
1535,1,78,André Santiago,TBW,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1553,1,78,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1560,1,78,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1852,1,78,Thorn Brown,DET,G,9,9,6,7,11,9,11,8,11,15,9,8,12,15,15,15,12,15,189,Goalie
1932,1,78,Jokull Magnusson,COL,G,9,10,5,5,13,13,13,5,9,12,5,8,9,15,15,15,10,15,160,Goalie
1945,1,78,Lee Harrison ,GFG,G,13,13,6,8,15,13,13,10,13,11,5,8,11,15,15,15,11,15,286,Goalie
